filepath,testclass,testname,assertion type,line number,assert string
task2results/gpytorch/test/priors/test_smoothed_box_prior.py,TestSmoothedBoxPrior,test_smoothed_box_prior_log_prob,assertAlmostEqual,41,"self.assertAlmostEqual(prior.log_prob(t).item(), -0.9473, places=4)"
task2results/gpytorch/test/priors/test_smoothed_box_prior.py,TestSmoothedBoxPrior,test_smoothed_box_prior_log_prob_log_transform,assertAlmostEqual,60,"self.assertAlmostEqual(prior.log_prob(t).item(), -0.9473, places=4)"
task2results/gpytorch/test/priors/test_lkj_prior.py,TestLKJPrior,test_lkj_prior_log_prob,assertAlmostEqual,34,"self.assertAlmostEqual(prior.log_prob(S), dist.log_prob(S_chol), places=4)"
task2results/gpytorch/test/priors/test_lkj_prior.py,TestLKJPrior,test_lkj_prior_sample,assertLess,73,"self.assertLess(max_non_symm, 0.0001)"
task2results/gpytorch/test/priors/test_lkj_prior.py,TestLKJCholeskyFactorPrior,test_lkj_cholesky_factor_prior_log_prob,assertAlmostEqual,98,"self.assertAlmostEqual(prior.log_prob(S_chol), dist.log_prob(S_chol), places=4)"
task2results/gpytorch/test/priors/test_lkj_prior.py,TestLKJCovariancePrior,test_lkj_covariance_prior_log_prob,assertAlmostEqual,159,"self.assertAlmostEqual(prior.log_prob(S), dist_log_prob, places=4)"
task2results/gpytorch/test/priors/test_lkj_prior.py,TestLKJCovariancePrior,test_lkj_covariance_prior_log_prob_hetsd,assertAlmostEqual,181,"self.assertAlmostEqual(prior.log_prob(S), dist_log_prob, places=4)"
task2results/gpytorch/test/priors/test_lkj_prior.py,TestLKJCovariancePrior,test_lkj_covariance_prior_batch_log_prob,assertLessEqual,202,"self.assertLessEqual((prior.log_prob(S) - dist_log_prob).abs().sum(), 0.0001)"
task2results/gpytorch/test/priors/test_lkj_prior.py,TestLKJCovariancePrior,test_lkj_covariance_prior_batch_log_prob,assertLessEqual,207,"self.assertLessEqual((prior.log_prob(S) - dist_log_prob).abs().sum(), 0.0001)"
task2results/gpytorch/test/priors/test_lkj_prior.py,TestLKJCovariancePrior,test_lkj_prior_sample,assertLess,222,"self.assertLess(max_non_symm, 0.0001)"
task2results/gpytorch/test/constraints/test_constraints.py,TestInterval,test_transform_float_bounds,assertAllClose,36,"self.assertAllClose(value, actual_value)"
task2results/gpytorch/test/constraints/test_constraints.py,TestInterval,test_inverse_transform_float_bounds,assertAllClose,45,"self.assertAllClose(v, value)"
task2results/gpytorch/test/constraints/test_constraints.py,TestInterval,test_transform_tensor_bounds,assertAllClose,57,"self.assertAllClose(value, actual_value)"
task2results/gpytorch/test/constraints/test_constraints.py,TestInterval,test_inverse_transform_tensor_bounds,assertAllClose,66,"self.assertAllClose(v, value)"
task2results/gpytorch/test/constraints/test_constraints.py,TestGreaterThan,test_transform_float_greater_than,assertAllClose,90,"self.assertAllClose(value, actual_value)"
task2results/gpytorch/test/constraints/test_constraints.py,TestGreaterThan,test_transform_tensor_greater_than,assertAllClose,102,"self.assertAllClose(value, actual_value)"
task2results/gpytorch/test/constraints/test_constraints.py,TestGreaterThan,test_inverse_transform_float_greater_than,assertAllClose,111,"self.assertAllClose(value, v)"
task2results/gpytorch/test/constraints/test_constraints.py,TestGreaterThan,test_inverse_transform_tensor_greater_than,assertAllClose,120,"self.assertAllClose(value, v)"
task2results/gpytorch/test/constraints/test_constraints.py,TestLessThan,test_transform_float_less_than,assertAllClose,132,"self.assertAllClose(value, actual_value)"
task2results/gpytorch/test/constraints/test_constraints.py,TestLessThan,test_transform_tensor_less_than,assertAllClose,144,"self.assertAllClose(value, actual_value)"
task2results/gpytorch/test/constraints/test_constraints.py,TestLessThan,test_inverse_transform_float_less_than,assertAllClose,153,"self.assertAllClose(value, v)"
task2results/gpytorch/test/constraints/test_constraints.py,TestLessThan,test_inverse_transform_tensor_less_than,assertAllClose,162,"self.assertAllClose(value, v)"
task2results/gpytorch/test/constraints/test_constraints.py,TestPositive,test_transform_float_positive,assertAllClose,174,"self.assertAllClose(value, actual_value)"
task2results/gpytorch/test/constraints/test_constraints.py,TestPositive,test_transform_tensor_positive,assertAllClose,186,"self.assertAllClose(value, actual_value)"
task2results/gpytorch/test/constraints/test_constraints.py,TestPositive,test_inverse_transform_float_positive,assertAllClose,195,"self.assertAllClose(value, v)"
task2results/gpytorch/test/constraints/test_constraints.py,TestPositive,test_inverse_transform_tensor_positive,assertAllClose,204,"self.assertAllClose(value, v)"
task2results/gpytorch/test/means/test_constant_mean.py,TestConstantMean,test_constraint,assertAllClose,53,"self.assertAllClose(mean.constant, torch.zeros(mean.constant.shape))"
task2results/gpytorch/test/means/test_constant_mean.py,TestConstantMean,test_constraint,assertAllClose,59,"self.assertAllClose(mean.constant, torch.tensor(1.65).expand(mean.constant.shape))"
task2results/gpytorch/test/optim/test_ngd.py,TestNGD,test_ngd_step_no_groups,assertAllClose,26,"self.assertAllClose(parameters[0], torch.tensor(2.0))"
task2results/gpytorch/test/optim/test_ngd.py,TestNGD,test_ngd_step_no_groups,assertAllClose,27,"self.assertAllClose(parameters[1], torch.tensor([0.0, 0.0]))"
task2results/gpytorch/test/optim/test_ngd.py,TestNGD,test_ngd_step_groups,assertAllClose,41,"self.assertAllClose(parameters[0]['params'][0], torch.tensor(1.5))"
task2results/gpytorch/test/optim/test_ngd.py,TestNGD,test_ngd_step_groups,assertAllClose,42,"self.assertAllClose(parameters[1]['params'][0], torch.tensor([0.0, 0.0]))"
task2results/gpytorch/test/utils/test_grid.py,TestGrid,test_scale_to_bounds,assertGreater,16,"self.assertGreater(res.min().item(), -1.0)"
task2results/gpytorch/test/utils/test_grid.py,TestGrid,test_scale_to_bounds,assertLess,17,"self.assertLess(res.max().item(), 1.0)"
task2results/gpytorch/test/utils/test_quadrature.py,TestQuadrature,test_gauss_hermite_quadrature_1D_normal_nonbatch,assertLess,49,"self.assertLess(torch.mean(torch.abs(actual - results)), 0.1)"
task2results/gpytorch/test/utils/test_quadrature.py,TestQuadrature,test_gauss_hermite_quadrature_1D_normal_batch,assertLess,77,"self.assertLess(torch.mean(torch.abs(actual - results)), 0.1)"
task2results/gpytorch/test/utils/test_quadrature.py,TestQuadrature,test_gauss_hermite_quadrature_1D_mvn_nonbatch,assertLess,106,"self.assertLess(torch.mean(torch.abs(actual - results)), 0.1)"
task2results/gpytorch/test/utils/test_quadrature.py,TestQuadrature,test_gauss_hermite_quadrature_1D_mvn_batch,assertLess,134,"self.assertLess(torch.mean(torch.abs(actual - results)), 0.1)"
task2results/gpytorch/test/likelihoods/test_multitask_gaussian_likelihood.py,TestMultitaskGaussianLikelihood,test_marginal_variance,assertAllClose,37,"self.assertAllClose(variance, torch.tensor([1.1, 4.2, 9.3, 16.4]).repeat(5, 1))"
task2results/gpytorch/test/likelihoods/test_multitask_gaussian_likelihood.py,TestMultitaskGaussianLikelihood,test_marginal_variance,assertAllClose,45,"self.assertAllClose(variance, torch.tensor([2.1, 8.1, 18.1, 32.1]).repeat(5, 1))"
task2results/gpytorch/test/likelihoods/test_multitask_gaussian_likelihood.py,TestMultitaskGaussianLikelihood,test_setters,assertAlmostEqual,55,"self.assertAlmostEqual(0.5, likelihood.noise.item())"
task2results/gpytorch/test/likelihoods/test_multitask_gaussian_likelihood.py,TestMultitaskGaussianLikelihood,test_setters,assertAlmostEqual,59,"self.assertAlmostEqual(0.04, likelihood.task_noises[i].item())"
task2results/gpytorch/test/likelihoods/test_multitask_gaussian_likelihood.py,TestMultitaskGaussianLikelihood,test_setters,assertAlmostEqual,68,"self.assertAlmostEqual(0.5, likelihood.noise.item())"
task2results/gpytorch/test/likelihoods/test_multitask_gaussian_likelihood.py,TestMultitaskGaussianLikelihood,test_setters,assertAllClose,71,"self.assertAllClose(mat, likelihood.task_noise_covar)"
task2results/gpytorch/test/likelihoods/test_gaussian_likelihood.py,TestGaussianLikelihoodwithMissingObs,test_missing_value_inference,assertLess,217,assert abs(float(likelihood.noise.sqrt()) - 0.5) < 0.02
task2results/gpytorch/test/likelihoods/test_beta_likelihood.py,TestBetaLikelihood,_test_log_marginal,assertAllClose,30,"self.assertAllClose(output.sum(-1), default_log_prob.sum(-1), rtol=0.25, atol=0.1)"
task2results/gpytorch/test/likelihoods/test_beta_likelihood.py,TestBetaLikelihood,_test_log_prob,assertAllClose,41,"self.assertAllClose(output.sum(-1), default_log_prob.sum(-1), rtol=0.25, atol=0.1)"
task2results/gpytorch/test/likelihoods/test_student_t_likelihood.py,TestStudentTLikelihood,_test_log_marginal,assertAllClose,30,"self.assertAllClose(output.sum(-1), default_log_prob.sum(-1), rtol=0.25, atol=0.1)"
task2results/gpytorch/test/likelihoods/test_student_t_likelihood.py,TestStudentTLikelihood,_test_log_prob,assertAllClose,41,"self.assertAllClose(output.sum(-1), default_log_prob.sum(-1), rtol=0.25, atol=0.1)"
task2results/gpytorch/test/likelihoods/test_laplace_likelihood.py,TestLaplaceLikelihood,_test_log_marginal,assertAllClose,30,"self.assertAllClose(output.sum(-1), default_log_prob.sum(-1), rtol=0.25, atol=0.1)"
task2results/gpytorch/test/likelihoods/test_laplace_likelihood.py,TestLaplaceLikelihood,_test_log_prob,assertAllClose,41,"self.assertAllClose(output.sum(-1), default_log_prob.sum(-1), rtol=0.25, atol=0.1)"
task2results/gpytorch/test/likelihoods/test_bernoulli_likelihood.py,TestBernoulliLikelihood,_test_log_marginal,assertAllClose,30,"self.assertAllClose(output.sum(-1), default_log_prob.sum(-1), rtol=0.25, atol=0.1)"
task2results/gpytorch/test/likelihoods/test_bernoulli_likelihood.py,TestBernoulliLikelihood,_test_log_prob,assertAllClose,44,"self.assertAllClose(output.sum(-1), default_log_prob.sum(-1), rtol=0.25, atol=0.1)"
task2results/gpytorch/test/likelihoods/test_general_multitask_gaussian_likelihood.py,TestMultiTaskGPRegression,test_multitask_low_rank_noise_covar,assertGreater,91,"self.assertGreater(task_noise_covar[0, 1].item(), 0.05)"
task2results/gpytorch/test/examples/test_rff_gp_regression.py,TestRFFRegression,test_rff_mean_abs_error,assertGreater,90,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_rff_gp_regression.py,TestRFFRegression,test_rff_mean_abs_error,assertLess,99,"self.assertLess(mean_abs_error.squeeze().item(), 0.05)"
task2results/gpytorch/test/examples/test_lcm_kernel_regression.py,TestLCMKernelRegression,test_lcm_icm_equivalence,assertLess,98,"self.assertLess((mean - mean_icm).pow(2).mean(), 0.01)"
task2results/gpytorch/test/examples/test_kissgp_white_noise_regression.py,TestKISSGPWhiteNoiseRegression,test_kissgp_gp_mean_abs_error,assertGreater,90,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_kissgp_white_noise_regression.py,TestKISSGPWhiteNoiseRegression,test_kissgp_gp_mean_abs_error,assertLess,99,"self.assertLess(mean_abs_error.squeeze().item(), 0.05)"
task2results/gpytorch/test/examples/test_kissgp_white_noise_regression.py,TestKISSGPWhiteNoiseRegression,test_kissgp_gp_fast_pred_var,assertGreater,124,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_kissgp_white_noise_regression.py,TestKISSGPWhiteNoiseRegression,test_kissgp_gp_fast_pred_var,assertLess,139,"self.assertLess(torch.max(var_diff / noise), 0.05)"
task2results/gpytorch/test/examples/test_kissgp_white_noise_regression.py,TestKISSGPWhiteNoiseRegression,test_kissgp_gp_mean_abs_error_cuda,assertGreater,167,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_kissgp_white_noise_regression.py,TestKISSGPWhiteNoiseRegression,test_kissgp_gp_mean_abs_error_cuda,assertLess,175,"self.assertLess(mean_abs_error.squeeze().item(), 0.02)"
task2results/gpytorch/test/examples/test_kissgp_multiplicative_regression.py,TestKISSGPMultiplicativeRegression,test_kissgp_gp_mean_abs_error,assertGreater,89,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_kissgp_multiplicative_regression.py,TestKISSGPMultiplicativeRegression,test_kissgp_gp_mean_abs_error,assertLess,99,"self.assertLess(mean_abs_error.squeeze().item(), 0.04)"
task2results/gpytorch/test/examples/test_kissgp_dkl_regression.py,TestDKLRegression,test_dkl_gp_mean_abs_error,assertGreater,99,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_kissgp_dkl_regression.py,TestDKLRegression,test_dkl_gp_mean_abs_error,assertLess,108,"self.assertLess(mean_abs_error.squeeze().item(), 0.15)"
task2results/gpytorch/test/examples/test_kissgp_dkl_regression.py,TestDKLRegression,test_dkl_gp_fast_pred_var,assertGreater,133,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_kissgp_dkl_regression.py,TestDKLRegression,test_dkl_gp_fast_pred_var,assertLess,148,"self.assertLess(torch.max(var_diff / noise), 0.15)"
task2results/gpytorch/test/examples/test_svgp_gp_classification.py,TestSVGPClassification,test_classification_error,assertGreater,76,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_svgp_gp_classification.py,TestSVGPClassification,test_classification_error,assertGreater,79,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_svgp_gp_classification.py,TestSVGPClassification,test_classification_error,assertLess,86,"self.assertLess(mean_abs_error.item(), 0.2)"
task2results/gpytorch/test/examples/test_keops_gp_regression.py,TestKeOpsGPRegression,test_keops_gp_mean_abs_error,assertLess,77,"self.assertLess(mean_abs_error.squeeze().item(), 0.1)"
task2results/gpytorch/test/examples/test_kissgp_variational_regression.py,TestKISSGPVariationalRegression,train,assertGreater,99,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_kissgp_variational_regression.py,TestKISSGPVariationalRegression,train,assertGreater,102,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_kissgp_variational_regression.py,TestKISSGPVariationalRegression,train,assertLess,111,"self.assertLess(mean_abs_error.squeeze().item(), 0.1)"
task2results/gpytorch/test/examples/test_independent_multitask_gp_regression.py,TestIndependentMultitaskGPRegression,test_train_and_eval,assertGreater,79,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_independent_multitask_gp_regression.py,TestIndependentMultitaskGPRegression,test_train_and_eval,assertLess,92,"self.assertLess(mean_abs_error1.squeeze().item(), 0.01)"
task2results/gpytorch/test/examples/test_independent_multitask_gp_regression.py,TestIndependentMultitaskGPRegression,test_train_and_eval,assertLess,93,"self.assertLess(mean_abs_error2.squeeze().item(), 0.01)"
task2results/gpytorch/test/examples/test_kronecker_multitask_sgpr_regression.py,TestSimpleGPRegression,test_multitask_gp_mean_abs_error,assertLess,83,"self.assertLess(mean_abs_error_task_1.squeeze().item(), 0.05)"
task2results/gpytorch/test/examples/test_kronecker_multitask_sgpr_regression.py,TestSimpleGPRegression,test_multitask_gp_mean_abs_error,assertLess,84,"self.assertLess(mean_abs_error_task_2.squeeze().item(), 0.05)"
task2results/gpytorch/test/examples/test_lmc_svgp_regression.py,TestIndependentMultitaskGPRegression,test_train_and_eval,assertGreater,112,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_lmc_svgp_regression.py,TestIndependentMultitaskGPRegression,test_train_and_eval,assertGreater,115,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_lmc_svgp_regression.py,TestIndependentMultitaskGPRegression,test_train_and_eval,assertLess,132,"self.assertLess(mean_abs_error1.squeeze().item(), 0.15)"
task2results/gpytorch/test/examples/test_lmc_svgp_regression.py,TestIndependentMultitaskGPRegression,test_train_and_eval,assertLess,133,"self.assertLess(mean_abs_error2.squeeze().item(), 0.15)"
task2results/gpytorch/test/examples/test_lmc_svgp_regression.py,TestIndependentMultitaskGPRegression,test_train_and_eval,assertLess,134,"self.assertLess(mean_abs_error3.squeeze().item(), 0.15)"
task2results/gpytorch/test/examples/test_lmc_svgp_regression.py,TestIndependentMultitaskGPRegression,test_train_and_eval,assertLess,135,"self.assertLess(mean_abs_error4.squeeze().item(), 0.15)"
task2results/gpytorch/test/examples/test_lmc_svgp_regression.py,TestIndependentMultitaskGPRegression,test_indexed_train_and_eval,assertGreater,176,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_lmc_svgp_regression.py,TestIndependentMultitaskGPRegression,test_indexed_train_and_eval,assertGreater,179,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_lmc_svgp_regression.py,TestIndependentMultitaskGPRegression,test_indexed_train_and_eval,assertLess,189,"self.assertLess(mean_abs_error.squeeze().item(), 0.15)"
task2results/gpytorch/test/examples/test_kronecker_multitask_gp_regression.py,TestKroneckerMultiTaskGPRegression,test_multitask_gp_mean_abs_error,assertLess,90,"self.assertLess(mean_abs_error_task_1.squeeze().item(), 0.05)"
task2results/gpytorch/test/examples/test_kronecker_multitask_gp_regression.py,TestKroneckerMultiTaskGPRegression,test_multitask_gp_mean_abs_error,assertLess,91,"self.assertLess(mean_abs_error_task_2.squeeze().item(), 0.05)"
task2results/gpytorch/test/examples/test_kissgp_kronecker_product_regression.py,TestKISSGPKroneckerProductRegression,test_kissgp_gp_mean_abs_error,assertGreater,90,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_kissgp_kronecker_product_regression.py,TestKISSGPKroneckerProductRegression,test_kissgp_gp_mean_abs_error,assertLess,100,"self.assertLess(mean_abs_error.squeeze().item(), 0.2)"
task2results/gpytorch/test/examples/test_white_noise_regression.py,TestWhiteNoiseGPRegression,test_posterior_latent_gp_and_likelihood_with_optimization,assertGreater,90,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_white_noise_regression.py,TestWhiteNoiseGPRegression,test_posterior_latent_gp_and_likelihood_with_optimization,assertLess,99,"self.assertLess(mean_abs_error.squeeze().item(), 0.05)"
task2results/gpytorch/test/examples/test_white_noise_regression.py,TestWhiteNoiseGPRegression,test_posterior_latent_gp_and_likelihood_fast_pred_var,assertGreater,139,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_white_noise_regression.py,TestWhiteNoiseGPRegression,test_posterior_latent_gp_and_likelihood_fast_pred_var,assertLess,156,"self.assertLess(torch.max(var_diff / noise), 0.05)"
task2results/gpytorch/test/examples/test_hadamard_multitask_gp_regression.py,TestHadamardMultitaskGPRegression,test_multitask_gp_mean_abs_error,assertGreater,89,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_hadamard_multitask_gp_regression.py,TestHadamardMultitaskGPRegression,test_multitask_gp_mean_abs_error,assertLess,97,"self.assertLess(mean_abs_error_task_1.item(), 0.1)"
task2results/gpytorch/test/examples/test_hadamard_multitask_gp_regression.py,TestHadamardMultitaskGPRegression,test_multitask_gp_mean_abs_error,assertLess,102,"self.assertLess(mean_abs_error_task_2.item(), 0.1)"
task2results/gpytorch/test/examples/test_pyro_integration.py,TestPyroIntegration,test_simple_high_level_interface,assertLess,230,"self.assertLess(mean_abs_error.squeeze().item(), 0.15)"
task2results/gpytorch/test/examples/test_pyro_integration.py,TestPyroIntegration,test_high_level_interface,assertLess,275,"self.assertLess(mean_abs_error_task_1.squeeze().item(), 0.15)"
task2results/gpytorch/test/examples/test_pyro_integration.py,TestPyroIntegration,test_high_level_interface,assertLess,276,"self.assertLess(mean_abs_error_task_2.squeeze().item(), 0.15)"
task2results/gpytorch/test/examples/test_pyro_integration.py,TestPyroIntegration,test_high_level_interface,assertLess,277,"self.assertLess(mean_abs_error_task_3.squeeze().item(), 0.15)"
task2results/gpytorch/test/examples/test_pyro_integration.py,TestPyroIntegration,test_high_level_interface,assertLess,278,"self.assertLess(mean_abs_error_task_4.squeeze().item(), 0.15)"
task2results/gpytorch/test/examples/test_pyro_integration.py,TestPyroIntegration,test_low_level_interface,assertGreater,312,"self.assertGreater(cluster_probs[0, cluster_1_idx].squeeze().item(), 0.9)"
task2results/gpytorch/test/examples/test_pyro_integration.py,TestPyroIntegration,test_low_level_interface,assertGreater,313,"self.assertGreater(cluster_probs[1, cluster_2_idx].squeeze().item(), 0.9)"
task2results/gpytorch/test/examples/test_pyro_integration.py,TestPyroIntegration,test_low_level_interface,assertGreater,314,"self.assertGreater(cluster_probs[2, cluster_2_idx].squeeze().item(), 0.9)"
task2results/gpytorch/test/examples/test_pyro_integration.py,TestPyroIntegration,test_low_level_interface,assertGreater,315,"self.assertGreater(cluster_probs[3, cluster_1_idx].squeeze().item(), 0.9)"
task2results/gpytorch/test/examples/test_pyro_integration.py,TestPyroIntegration,pyro_model,assertLess,365,"self.assertLess(abs_delta, 0.05)"
task2results/gpytorch/test/examples/test_unwhitened_svgp_regression.py,TestSVGPRegression,test_regression_error,assertGreater,73,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_unwhitened_svgp_regression.py,TestSVGPRegression,test_regression_error,assertGreater,76,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_unwhitened_svgp_regression.py,TestSVGPRegression,test_regression_error,assertLess,83,"self.assertLess(mean_abs_error.item(), 0.014)"
task2results/gpytorch/test/examples/test_unwhitened_svgp_regression.py,TestSVGPRegression,test_regression_error,assertLess,93,"self.assertLess(updated_abs_error.item(), 0.15)"
task2results/gpytorch/test/examples/test_dspp_regression.py,TestSGPRRegression,test_dspp,assertLess,131,"self.assertLess((preds.mean - test_y).abs().mean().item(), 0.5)"
task2results/gpytorch/test/examples/test_dspp_regression.py,TestSGPRRegression,test_dspp,assertLess,132,"self.assertLess(preds.variance.mean().item(), 0.5)"
task2results/gpytorch/test/examples/test_grid_gp_regression.py,TestGridGPRegression,test_grid_gp_mean_abs_error,assertGreater,97,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_grid_gp_regression.py,TestGridGPRegression,test_grid_gp_mean_abs_error,assertLess,108,"self.assertLess(mean_abs_error.squeeze().item(), 0.3)"
task2results/gpytorch/test/examples/test_fixed_noise_fanatasy_updates.py,TestFixedNoiseFantasies,test_fixed_noise_fantasy_updates,assertGreater,80,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_fixed_noise_fanatasy_updates.py,TestFixedNoiseFantasies,test_fixed_noise_fantasy_updates,assertAllClose,107,"self.assertAllClose(test_function_predictions.mean, fant_function_predictions.mean, atol=0.0001)"
task2results/gpytorch/test/examples/test_fixed_noise_fanatasy_updates.py,TestFixedNoiseFantasies,test_fixed_noise_fantasy_updates,assertLess,113,"self.assertLess(relative_error, 1.5)"
task2results/gpytorch/test/examples/test_fixed_noise_fanatasy_updates.py,TestFixedNoiseFantasies,test_fixed_noise_fantasy_updates_batch,assertGreater,149,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_fixed_noise_fanatasy_updates.py,TestFixedNoiseFantasies,test_fixed_noise_fantasy_updates_batch,assertAllClose,168,"self.assertAllClose(test_function_predictions.mean, fant_function_predictions.mean[0], atol=0.0001)"
task2results/gpytorch/test/examples/test_simple_gp_classification.py,TestSimpleGPClassification,test_classification_error,assertGreater,72,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_simple_gp_classification.py,TestSimpleGPClassification,test_classification_error,assertLess,79,"self.assertLess(mean_abs_error.item(), 1e-05)"
task2results/gpytorch/test/examples/test_svgp_gp_regression.py,TestSVGPRegression,test_loading_old_model,assertLess,70,"self.assertLess(mean_abs_error.item(), 0.1)"
task2results/gpytorch/test/examples/test_svgp_gp_regression.py,TestSVGPRegression,test_regression_error,assertGreater,104,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_svgp_gp_regression.py,TestSVGPRegression,test_regression_error,assertGreater,107,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_svgp_gp_regression.py,TestSVGPRegression,test_regression_error,assertLess,114,"self.assertLess(mean_abs_error.item(), 0.1)"
task2results/gpytorch/test/examples/test_svgp_gp_regression.py,TestSVGPRegression,test_regression_error,assertLess,127,"self.assertLess(updated_abs_error.item(), 0.15)"
task2results/gpytorch/test/examples/test_decoupled_svgp_regression.py,TestSVGPRegression,test_regression_error,assertGreater,81,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_decoupled_svgp_regression.py,TestSVGPRegression,test_regression_error,assertGreater,84,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_decoupled_svgp_regression.py,TestSVGPRegression,test_regression_error,assertLess,91,"self.assertLess(mean_abs_error.item(), 0.1)"
task2results/gpytorch/test/examples/test_batch_multitask_gp_regression.py,TestBatchMultitaskGPRegression,test_train_on_single_set_test_on_batch,assertGreater,95,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_batch_multitask_gp_regression.py,TestBatchMultitaskGPRegression,test_train_on_single_set_test_on_batch,assertLess,107,"self.assertLess(mean_abs_error1.squeeze().item(), 0.05)"
task2results/gpytorch/test/examples/test_batch_multitask_gp_regression.py,TestBatchMultitaskGPRegression,test_train_on_single_set_test_on_batch,assertLess,108,"self.assertLess(mean_abs_error2.squeeze().item(), 0.05)"
task2results/gpytorch/test/examples/test_batch_multitask_gp_regression.py,TestBatchMultitaskGPRegression,test_train_on_batch_test_on_batch,assertGreater,133,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_batch_multitask_gp_regression.py,TestBatchMultitaskGPRegression,test_train_on_batch_test_on_batch,assertLess,145,"self.assertLess(mean_abs_error1.squeeze().item(), 0.05)"
task2results/gpytorch/test/examples/test_batch_multitask_gp_regression.py,TestBatchMultitaskGPRegression,test_train_on_batch_test_on_batch,assertLess,146,"self.assertLess(mean_abs_error2.squeeze().item(), 0.05)"
task2results/gpytorch/test/examples/test_batch_multitask_gp_regression.py,TestBatchMultitaskGPRegression,test_train_on_batch_test_on_batch_shared_hypers_over_batch,assertGreater,171,"self.assertGreater(param.grad.norm().item(), 0)"
task2results/gpytorch/test/examples/test_batch_multitask_gp_regression.py,TestBatchMultitaskGPRegression,test_train_on_batch_test_on_batch_shared_hypers_over_batch,assertLess,183,"self.assertLess(mean_abs_error1.squeeze().item(), 0.05)"
task2results/gpytorch/test/examples/test_batch_multitask_gp_regression.py,TestBatchMultitaskGPRegression,test_train_on_batch_test_on_batch_shared_hypers_over_batch,assertLess,184,"self.assertLess(mean_abs_error2.squeeze().item(), 0.05)"
task2results/gpytorch/test/examples/test_simple_gp_regression.py,TestSimpleGPRegression,test_prior,assertAllClose,75,"self.assertAllClose(function_predictions.mean, torch.full_like(function_predictions.mean, fill_value=1.5))"
task2results/gpytorch/test/examples/test_simple_gp_regression.py,TestSimpleGPRegression,test_prior,assertAllClose,76,"self.assertAllClose(function_predictions.variance, correct_variance.squeeze().expand_as(function_predictions.variance))"
task2results/gpytorch/test/examples/test_simple_gp_regression.py,TestSimpleGPRegression,test_posterior_latent_gp_and_likelihood_without_optimization,assertAllClose,126,"self.assertAllClose(function_predictions.mean, train_y)"
task2results/gpytorch/test/examples/test_simple_gp_regression.py,TestSimpleGPRegression,test_posterior_latent_gp_and_likelihood_without_optimization,assertAllClose,127,"self.assertAllClose(function_predictions.variance, torch.zeros_like(function_predictions.variance))"
task2results/gpytorch/test/examples/test_simple_gp_regression.py,TestSimpleGPRegression,test_posterior_latent_gp_and_likelihood_without_optimization,assertAllClose,132,"self.assertAllClose(test_function_predictions.mean, torch.zeros_like(test_function_predictions.mean))"
