filepath,testclass,testname,assertion type,line number,assert string
task2results/allentests/tests/training/metrics/pearson_correlation_test.py,PearsonCorrelationTest,test_pearson_correlation_masked_computation,assert_allclose,109,"assert_allclose(expected_pearson_correlation, pearson_correlation.get_metric())"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_state,assert_allclose,87,"assert_allclose(fbeta._pred_sum.tolist(), self.pred_sum)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_state,assert_allclose,88,"assert_allclose(fbeta._true_sum.tolist(), self.true_sum)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_state,assert_allclose,89,"assert_allclose(fbeta._true_positive_sum.tolist(), self.true_positive_sum)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_state,assert_allclose,90,"assert_allclose(fbeta._true_negative_sum.tolist(), self.true_negative_sum)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_state,assert_allclose,91,"assert_allclose(fbeta._total_sum.tolist(), self.total_sum)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_metric,assert_allclose,106,"assert_allclose(precisions, self.desired_precisions)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_metric,assert_allclose,107,"assert_allclose(recalls, self.desired_recalls)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_metric,assert_allclose,108,"assert_allclose(fscores, self.desired_fscores)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilable_with_extra_dimensions,assert_allclose,128,"assert_allclose(precisions, self.desired_precisions)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilable_with_extra_dimensions,assert_allclose,129,"assert_allclose(recalls, self.desired_recalls)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilable_with_extra_dimensions,assert_allclose,130,"assert_allclose(fscores, self.desired_fscores)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_with_mask,assert_allclose,151,"assert_allclose(fbeta._pred_sum.tolist(), [3, 3, 3, 4, 1])"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_with_mask,assert_allclose,152,"assert_allclose(fbeta._true_sum.tolist(), [4, 5, 2, 4, 0])"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_with_mask,assert_allclose,153,"assert_allclose(fbeta._true_positive_sum.tolist(), [3, 3, 2, 4, 0])"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_with_mask,assert_allclose,161,"assert_allclose(precisions, desired_precisions)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_with_mask,assert_allclose,162,"assert_allclose(recalls, desired_recalls)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_with_mask,assert_allclose,163,"assert_allclose(fscores, desired_fscores)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_macro_average_metric,assert_allclose,182,"assert_allclose(precisions, macro_precision)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_macro_average_metric,assert_allclose,183,"assert_allclose(recalls, macro_recall)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_macro_average_metric,assert_allclose,184,"assert_allclose(fscores, macro_fscore)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_micro_average_metric,assert_allclose,215,"assert_allclose(precisions, micro_precision)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_micro_average_metric,assert_allclose,216,"assert_allclose(recalls, micro_recall)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_micro_average_metric,assert_allclose,217,"assert_allclose(fscores, micro_fscore)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_with_explicit_labels,assert_allclose,236,"assert_allclose(precisions, desired_precisions)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_with_explicit_labels,assert_allclose,237,"assert_allclose(recalls, desired_recalls)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_with_explicit_labels,assert_allclose,238,"assert_allclose(fscores, desired_fscores)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_with_macro_average,assert_allclose,259,"assert_allclose(precisions, macro_precision)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_with_macro_average,assert_allclose,260,"assert_allclose(recalls, macro_recall)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_with_macro_average,assert_allclose,261,"assert_allclose(fscores, macro_fscore)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_with_micro_average,assert_allclose,288,"assert_allclose(precisions, micro_precision)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_with_micro_average,assert_allclose,289,"assert_allclose(recalls, micro_recall)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_with_micro_average,assert_allclose,290,"assert_allclose(fscores, micro_fscore)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_with_weighted_average,assert_allclose,319,"assert_allclose(precisions, weighted_precision)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_with_weighted_average,assert_allclose,320,"assert_allclose(recalls, weighted_recall)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_with_weighted_average,assert_allclose,321,"assert_allclose(fscores, weighted_fscore)"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_handles_batch_size_of_one,assert_allclose,335,"assert_allclose(precisions, [0.0, 1.0, 0.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_handles_batch_size_of_one,assert_allclose,336,"assert_allclose(recalls, [0.0, 1.0, 0.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_handles_no_prediction_false_last_class,assert_allclose,352,"assert_allclose(precisions, [1.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_handles_no_prediction_false_last_class,assert_allclose,353,"assert_allclose(recalls, [0.5, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_handles_no_prediction_false_last_class,assert_allclose,354,"assert_allclose(fscores, [0.6667, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_handles_no_prediction_true_last_class,assert_allclose,370,"assert_allclose(precisions, [1.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_handles_no_prediction_true_last_class,assert_allclose,371,"assert_allclose(recalls, [1.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_handles_no_prediction_true_last_class,assert_allclose,372,"assert_allclose(fscores, [1.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_handles_no_prediction_true_other_class,assert_allclose,387,"assert_allclose(precisions, [0.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_handles_no_prediction_true_other_class,assert_allclose,388,"assert_allclose(recalls, [0.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_handles_no_prediction_true_other_class,assert_allclose,389,"assert_allclose(fscores, [0.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_handles_no_prediction_true_all_class,assert_allclose,404,"assert_allclose(precisions, [0.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_handles_no_prediction_true_all_class,assert_allclose,405,"assert_allclose(recalls, [0.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,test_fbeta_multilabel_handles_no_prediction_true_all_class,assert_allclose,406,"assert_allclose(fscores, [0.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_multi_label_measure_test.py,FBetaMultiLabelMeasureTest,multiple_runs,assert_allclose,504,"assert_allclose(desired_values[key], metric_values[key])"
task2results/allentests/tests/training/metrics/auc_test.py,AucTest,test_auc_computation,assert_allclose,38,"assert_allclose(real_auc_value, computed_auc_value)"
task2results/allentests/tests/training/metrics/auc_test.py,AucTest,test_auc_computation,assert_allclose,51,"assert_allclose(real_auc_value, computed_auc_value)"
task2results/allentests/tests/training/metrics/auc_test.py,AucTest,test_auc_gold_labels_behaviour,assert_allclose,69,"assert_allclose(real_auc_value, computed_auc_value)"
task2results/allentests/tests/training/metrics/auc_test.py,AucTest,test_auc_with_mask,assert_allclose,91,"assert_allclose(real_auc_value, computed_auc_value)"
task2results/allentests/tests/training/metrics/sequence_accuracy_test.py,SequenceAccuracyTest,test_sequence_accuracy,assert_allclose,26,"assert_allclose(actual_accuracy, 2 / 3)"
task2results/allentests/tests/training/metrics/sequence_accuracy_test.py,SequenceAccuracyTest,test_sequence_accuracy_respects_mask,assert_allclose,48,"assert_allclose(actual_accuracy, 3 / 4)"
task2results/allentests/tests/training/metrics/sequence_accuracy_test.py,SequenceAccuracyTest,test_sequence_accuracy_accumulates_and_resets_correctly,assert_allclose,58,"assert_allclose(actual_accuracy, 1 / 2)"
task2results/allentests/tests/training/metrics/sequence_accuracy_test.py,SequenceAccuracyTest,test_get_metric_on_new_object_works,assert_allclose,67,"assert_allclose(actual_accuracy, 0)"
task2results/allentests/tests/training/metrics/bleu_test.py,BleuTest,test_get_valid_tokens_mask,assert_allclose,28,"assert_allclose(result, check)"
task2results/allentests/tests/training/metrics/bleu_test.py,BleuTest,test_bleu_computed_correctly,assert_allclose,93,"assert_allclose(bleu, check)"
task2results/allentests/tests/training/metrics/bleu_test.py,BleuTest,multiple_runs,assert_allclose,163,"assert_allclose(desired_values['BLEU'], metric.get_metric()['BLEU'])"
task2results/allentests/tests/training/metrics/f1_measure_test.py,F1MeasureTest,test_f1_measure,assert_allclose,52,"assert_allclose(precision, 1.0)"
task2results/allentests/tests/training/metrics/f1_measure_test.py,F1MeasureTest,test_f1_measure,assert_allclose,53,"assert_allclose(recall, 0.333333333)"
task2results/allentests/tests/training/metrics/f1_measure_test.py,F1MeasureTest,test_f1_measure,assert_allclose,54,"assert_allclose(f1, 0.499999999)"
task2results/allentests/tests/training/metrics/f1_measure_test.py,F1MeasureTest,test_f1_measure,assert_allclose,72,"assert_allclose(precision, 1.0)"
task2results/allentests/tests/training/metrics/f1_measure_test.py,F1MeasureTest,test_f1_measure,assert_allclose,73,"assert_allclose(recall, 0.5)"
task2results/allentests/tests/training/metrics/f1_measure_test.py,F1MeasureTest,test_f1_measure,assert_allclose,74,"assert_allclose(f1, 0.6666666666)"
task2results/allentests/tests/training/metrics/f1_measure_test.py,F1MeasureTest,test_f1_measure_other_positive_label,assert_allclose,104,"assert_allclose(precision, 0.25)"
task2results/allentests/tests/training/metrics/f1_measure_test.py,F1MeasureTest,test_f1_measure_other_positive_label,assert_allclose,105,"assert_allclose(recall, 1.0)"
task2results/allentests/tests/training/metrics/f1_measure_test.py,F1MeasureTest,test_f1_measure_other_positive_label,assert_allclose,106,"assert_allclose(f1, 0.4)"
task2results/allentests/tests/training/metrics/f1_measure_test.py,F1MeasureTest,test_f1_measure_accumulates_and_resets_correctly,assert_allclose,140,"assert_allclose(precision, 1.0)"
task2results/allentests/tests/training/metrics/f1_measure_test.py,F1MeasureTest,test_f1_measure_accumulates_and_resets_correctly,assert_allclose,141,"assert_allclose(recall, 0.333333333)"
task2results/allentests/tests/training/metrics/f1_measure_test.py,F1MeasureTest,test_f1_measure_accumulates_and_resets_correctly,assert_allclose,142,"assert_allclose(f1, 0.499999999)"
task2results/allentests/tests/training/metrics/f1_measure_test.py,F1MeasureTest,test_f1_measure_works_for_sequences,assert_allclose,171,"assert_allclose(precision, 1.0)"
task2results/allentests/tests/training/metrics/f1_measure_test.py,F1MeasureTest,test_f1_measure_works_for_sequences,assert_allclose,172,"assert_allclose(recall, 0.666666666)"
task2results/allentests/tests/training/metrics/f1_measure_test.py,F1MeasureTest,test_f1_measure_works_for_sequences,assert_allclose,173,"assert_allclose(f1, 0.8)"
task2results/allentests/tests/training/metrics/f1_measure_test.py,F1MeasureTest,test_f1_measure_works_for_sequences,assert_allclose,186,"assert_allclose(precision, 1.0)"
task2results/allentests/tests/training/metrics/f1_measure_test.py,F1MeasureTest,test_f1_measure_works_for_sequences,assert_allclose,187,"assert_allclose(recall, 0.5)"
task2results/allentests/tests/training/metrics/f1_measure_test.py,F1MeasureTest,test_f1_measure_works_for_sequences,assert_allclose,188,"assert_allclose(f1, 0.66666666666)"
task2results/allentests/tests/training/metrics/entropy_test.py,EntropyTest,test_entropy_for_uniform_distribution,assert_allclose,32,"assert_allclose(metric.get_metric()['entropy'], 1.38629436)"
task2results/allentests/tests/training/metrics/entropy_test.py,EntropyTest,test_entropy_for_uniform_distribution,assert_allclose,36,"assert_allclose(metric.get_metric()['entropy'], 1.38629436)"
task2results/allentests/tests/training/metrics/entropy_test.py,EntropyTest,multiple_runs,assert_allclose,100,"assert_allclose(desired_values['entropy'], metric.get_metric()['entropy'])"
task2results/allentests/tests/training/metrics/unigram_recall_test.py,UnigramRecallTest,test_sequence_recall,assert_allclose,26,"assert_allclose(actual_recall, 1)"
task2results/allentests/tests/training/metrics/unigram_recall_test.py,UnigramRecallTest,test_sequence_recall_respects_mask,assert_allclose,48,"assert_allclose(actual_recall, 7 / 8)"
task2results/allentests/tests/training/metrics/unigram_recall_test.py,UnigramRecallTest,test_sequence_recall_accumulates_and_resets_correctly,assert_allclose,58,"assert_allclose(actual_recall, 1 / 2)"
task2results/allentests/tests/training/metrics/unigram_recall_test.py,UnigramRecallTest,test_get_metric_on_new_object_works,assert_allclose,67,"assert_allclose(actual_recall, 0)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_state,assert_allclose,77,"assert_allclose(fbeta._pred_sum.tolist(), self.pred_sum)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_state,assert_allclose,78,"assert_allclose(fbeta._true_sum.tolist(), self.true_sum)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_state,assert_allclose,79,"assert_allclose(fbeta._true_positive_sum.tolist(), self.true_positive_sum)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_state,assert_allclose,80,"assert_allclose(fbeta._true_negative_sum.tolist(), self.true_negative_sum)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_state,assert_allclose,81,"assert_allclose(fbeta._total_sum.tolist(), self.total_sum)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_metric,assert_allclose,96,"assert_allclose(precisions, self.desired_precisions)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_metric,assert_allclose,97,"assert_allclose(recalls, self.desired_recalls)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_metric,assert_allclose,98,"assert_allclose(fscores, self.desired_fscores)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_with_mask,assert_allclose,119,"assert_allclose(fbeta._pred_sum.tolist(), [1, 3, 0, 1, 0])"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_with_mask,assert_allclose,120,"assert_allclose(fbeta._true_sum.tolist(), [2, 1, 0, 1, 1])"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_with_mask,assert_allclose,121,"assert_allclose(fbeta._true_positive_sum.tolist(), [1, 1, 0, 1, 0])"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_with_mask,assert_allclose,129,"assert_allclose(precisions, desired_precisions)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_with_mask,assert_allclose,130,"assert_allclose(recalls, desired_recalls)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_with_mask,assert_allclose,131,"assert_allclose(fscores, desired_fscores)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_macro_average_metric,assert_allclose,150,"assert_allclose(precisions, macro_precision)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_macro_average_metric,assert_allclose,151,"assert_allclose(recalls, macro_recall)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_macro_average_metric,assert_allclose,152,"assert_allclose(fscores, macro_fscore)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_micro_average_metric,assert_allclose,183,"assert_allclose(precisions, micro_precision)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_micro_average_metric,assert_allclose,184,"assert_allclose(recalls, micro_recall)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_micro_average_metric,assert_allclose,185,"assert_allclose(fscores, micro_fscore)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_with_explicit_labels,assert_allclose,204,"assert_allclose(precisions, desired_precisions)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_with_explicit_labels,assert_allclose,205,"assert_allclose(recalls, desired_recalls)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_with_explicit_labels,assert_allclose,206,"assert_allclose(fscores, desired_fscores)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_with_macro_average,assert_allclose,227,"assert_allclose(precisions, macro_precision)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_with_macro_average,assert_allclose,228,"assert_allclose(recalls, macro_recall)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_with_macro_average,assert_allclose,229,"assert_allclose(fscores, macro_fscore)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_with_micro_average,assert_allclose,256,"assert_allclose(precisions, micro_precision)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_with_micro_average,assert_allclose,257,"assert_allclose(recalls, micro_recall)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_with_micro_average,assert_allclose,258,"assert_allclose(fscores, micro_fscore)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_with_weighted_average,assert_allclose,281,"assert_allclose(precisions, weighted_precision)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_with_weighted_average,assert_allclose,282,"assert_allclose(recalls, weighted_recall)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_multiclass_with_weighted_average,assert_allclose,283,"assert_allclose(fscores, weighted_fscore)"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_handles_batch_size_of_one,assert_allclose,297,"assert_allclose(precisions, [0.0, 1.0, 0.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_handles_batch_size_of_one,assert_allclose,298,"assert_allclose(recalls, [0.0, 1.0, 0.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_handles_no_prediction_false_last_class,assert_allclose,314,"assert_allclose(precisions, [1.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_handles_no_prediction_false_last_class,assert_allclose,315,"assert_allclose(recalls, [0.5, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_handles_no_prediction_false_last_class,assert_allclose,316,"assert_allclose(fscores, [0.6667, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_handles_no_prediction_true_last_class,assert_allclose,332,"assert_allclose(precisions, [1.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_handles_no_prediction_true_last_class,assert_allclose,333,"assert_allclose(recalls, [1.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_handles_no_prediction_true_last_class,assert_allclose,334,"assert_allclose(fscores, [1.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_handles_no_prediction_true_other_class,assert_allclose,350,"assert_allclose(precisions, [0.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_handles_no_prediction_true_other_class,assert_allclose,351,"assert_allclose(recalls, [0.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_handles_no_prediction_true_other_class,assert_allclose,352,"assert_allclose(fscores, [0.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_handles_no_prediction_true_all_class,assert_allclose,368,"assert_allclose(precisions, [0.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_handles_no_prediction_true_all_class,assert_allclose,369,"assert_allclose(recalls, [0.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,test_fbeta_handles_no_prediction_true_all_class,assert_allclose,370,"assert_allclose(fscores, [0.0, 0.0])"
task2results/allentests/tests/training/metrics/fbeta_measure_test.py,FBetaMeasureTest,multiple_runs,assert_allclose,444,"assert_allclose(desired_values[key], metric_values[key])"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_state,assert_allclose,75,"assert_allclose(fbeta._pred_sum.tolist(), self.pred_sum)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_state,assert_allclose,76,"assert_allclose(fbeta._true_sum.tolist(), self.true_sum)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_state,assert_allclose,77,"assert_allclose(fbeta._true_positive_sum.tolist(), self.true_positive_sum)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_state,assert_allclose,78,"assert_allclose(fbeta._true_negative_sum.tolist(), self.true_negative_sum)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_state,assert_allclose,79,"assert_allclose(fbeta._total_sum.tolist(), self.total_sum)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_metric,assert_allclose,94,"assert_allclose(precisions, self.desired_precisions)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_metric,assert_allclose,95,"assert_allclose(recalls, self.desired_recalls)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_metric,assert_allclose,96,"assert_allclose(fscores, self.desired_fscores)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_with_mask,assert_allclose,117,"assert_allclose(fbeta._pred_sum.tolist(), [1, 3, 0, 1, 0])"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_with_mask,assert_allclose,118,"assert_allclose(fbeta._true_sum.tolist(), [2, 1, 0, 1, 1])"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_with_mask,assert_allclose,119,"assert_allclose(fbeta._true_positive_sum.tolist(), [1, 1, 0, 1, 0])"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_with_mask,assert_allclose,127,"assert_allclose(precisions, desired_precisions)"
task2results/allentests/tests/training/metrics/fbeta_verbose_measure_test.py,FBetaVerboseMeasureTest,test_fbeta_multiclass_with_mask,assert_allclose,128,"assert_allclose(recalls, desired_recalls)"
